Name	N duplicates	Raw 0	Raw 1	Raw 2	Raw 3	Raw 4	Raw 5	Raw 6	Raw 7	Raw 8	Raw 9	Raw 10	Raw 11	Ratio 0	Ratio 1	Ratio 2	Ratio 3	Ratio 4	Ratio 5	Ratio 6	Ratio 7	Ratio 8	Ratio 9	Ratio 10	Ratio 11	Signal Quality	pEC50	Curve Slope	Curve Front	Curve Back	Curve Fold Change	Curve AUC	Curve RMSE	Curve R2	pEC50 Error	Curve Slope Error	Curve Front Error	Curve Back Error	Null Model	Null RMSE	Curve F_Value	Curve P_Value	Curve Log P_Value	Curve F_Value SAM Corrected	Curve Relevance Score	Curve Regulation
KHOS-240S GSK-3145095 2	1	1	1.0843	1.052	1.0766	1.0948	1.0762	1.0994	1.0683	1.0917	1.0415	1.0774	1.0754	1.0	1.0843	1.052	1.0766	1.0948	1.0762	1.0994	1.0683	1.0917	1.0415	1.0774	1.0754	0.0	10.388284098933012	10.0	0.9999995745526895	1.0760300033737682	0.10571830569664047	1.0760300029240257	0.015928367536458276	0.6357909251309821	1384490950.3813767	22376254522.958225	0.019508186450144415	0.006502606636575808	1.0737257575757577	0.026683794817771913	5.419259650633048	0.02136397220593802	1.6703179957101837	0.3703821152069468	0.032668667514647344	not
KHOS-240S GSK-3145095 3	1	1	1.1342	1.1028	1.0893	1.0644	1.0898	1.0866	1.1145	1.1361	1.1307	1.1342	1.1207	1.0	1.1342	1.1028	1.0893	1.0644	1.0898	1.0866	1.1145	1.1361	1.1307	1.1342	1.1207	0.0	3.0	0.051619600894544065	1.0013214129590169	1.2890743764490804	0.1739934640400829	1.1087600673705547	0.019977454199008045	0.7165509509109182	209.9212340918499	0.406645924391051	0.02446724229833124	3.743961327078791	1.1055287878787878	0.03788945537668714	7.791397572250624	0.00746863053890954	2.1267590238765126	0.8330632685661238	0.19940367742927928	
KHOS-240S Galunisertib 1	1	1	1.0119	1.0048	1.0271	1.0083	1.0167	0.9844	0.9615	0.9697	0.9755	0.9088	0.9532	1.0	1.0119	1.0048	1.0271	1.0083	1.0167	0.9844	0.9615	0.9697	0.9755	0.9088	0.9532	0.0	6.855086936024247	0.7284645694719188	1.0151548259095549	0.935501060256637	-0.09096166430001246	0.9838149503756601	0.016085452777529104	0.7486961509241135	0.6074489771590093	0.6524579087803315	0.01166182285273471	0.02533064897055668	0.9843378787878788	0.03209782821651194	8.945545078011266	0.004891041076861473	2.3105986897897663	0.3284800896513832	0.02269780892254837	not
KHOS-240S Galunisertib 2	1	1	1.0417	1.0867	1.0646	1.0841	1.0121	1.0046	1.0021	0.9885	0.9759	0.9882	0.8644	1.0	1.0417	1.0867	1.0646	1.0841	1.0121	1.0046	1.0021	0.9885	0.9759	0.9882	0.8644	0.0	3.0	0.34370380869707107	1.059472230995259	0.0910918058235096	-0.16090649157353523	1.0127531738563547	0.031019138360556794	0.7028084943211053	22.39744175616287	0.5732764337908818	0.03026553480539064	12.392221580347835	1.0116863636363636	0.05694548726004326	7.110681310042496	0.009817716191047165	2.00798952656938	0.7275864516166937	0.15618695295943827	not
KHOS-240S Galunisertib 3	1	1	1.1324	1.108	1.0744	1.0813	1.0978	1.0524	1.0233	0.9547	1.0095	1.0015	0.9709	1.0	1.1324	1.108	1.0744	1.0813	1.0978	1.0524	1.0233	0.9547	1.0095	1.0015	0.9709	0.0	7.187427227176899	1.9646812919477514	1.091215495450395	0.9866222341678733	-0.019422587742993005	1.0432463860952166	0.03324908266632271	0.6297562335176724	0.3635192432200825	2.590484023489263	0.01778940631300837	0.02221698099880207	1.0444530303030304	0.05469027561236527	5.116749506599037	0.024998047300205512	1.6020939145226383	0.02013315465029092	-0.0	not
KHOS-240S Gefitinib 1	1	1	0.9981	1.0278	0.9925	1.0335	1.013	0.9961	0.9753	0.9904	1.0171	0.9642	0.3314	1.0	0.9981	1.0278	0.9925	1.0335	1.013	0.9961	0.9753	0.9904	1.0171	0.9642	0.3314	0.0	5.2383185471179035	5.104651568099564	1.0042313406870762	0.290516274390039	-1.5934230172110282	0.9678186831289082	0.01567011661655315	0.9929009745516192	6.179547471009276	117.04365231593334	0.006402554043361653	5.593369925564116	0.9501045454545454	0.18605425330310596	419.91783773581136	4.693300063455411e-09	8.328521678530532	59.79878267596565	5.167047909190369	down
KHOS-240S Gefitinib 2	1	1	1.0574	1.0958	1.0495	1.0694	1.0405	1.093	1.0401	1.0347	1.0406	0.9283	0.3207	1.0	1.0574	1.0958	1.0495	1.0694	1.0405	1.093	1.0401	1.0347	1.0406	0.9283	0.3207	0.0	5.209073865823387	2.7763561028353494	1.0561536630567592	0.125947726957675	-1.6461096561062227	1.0082608412793075	0.02501903155435116	0.9848764231656156	0.6056907028875294	3.9634242390800134	0.010332387577341342	1.1197519600555257	0.9885136363636364	0.20358814866504266	195.64848225718958	8.298223754648647e-08	7.081014858962448	44.782766489877254	4.70832451283712	down
KHOS-240S Gefitinib 3	1	1	0.9607	1.0361	0.9998	1.0394	1.0279	1.0336	0.9862	1.0718	0.9609	0.8698	0.3012	1.0	0.9607	1.0361	0.9998	1.0394	1.0279	1.0336	0.9862	1.0718	0.9609	0.8698	0.3012	0.0	5.167339006111047	2.234767682000623	1.015766105502283	0.0001	-1.7280120341479794	0.9655415367901646	0.03055654028966237	0.9764681556150773	0.6000500390298664	2.2968377449371444	0.012759311648051903	1.2013071171771714	0.9464015151515153	0.19927795712073848	124.59434259824529	4.4888214841517446e-07	6.347867665703141	37.25575801552101	4.419124971654062	down
KHOS-240S Glasdegib 1	1	1	1.0573	1.0642	1.0763	1.0631	1.0135	1.0742	1.039	1.0691	1.0661	1.054	1.0337	1.0	1.0573	1.0642	1.0763	1.0631	1.0135	1.0742	1.039	1.0691	1.0661	1.054	1.0337	0.0	11.769551078621726	1.991716272460938	1.000000854363592	1.0558129655124473	0.07835428770164464	1.0558127004472664	0.017633275068959446	0.43066947595051286	31902.304919631795	31772.969652133455	0.021596263206545247	0.007411727643076477	1.0541212121212122	0.02359395617813818	2.3710207104728562	0.15227243934624698	0.8173786949764045	0.1912198834554741	0.0021823203995647816	not
KHOS-240S Glasdegib 2	1	1	1.0541	1.0572	1.0734	1.0546	1.0683	1.0428	1.0436	1.0681	1.0363	1.0308	1.0632	1.0	1.0541	1.0572	1.0734	1.0546	1.0683	1.0428	1.0436	1.0681	1.0363	1.0308	1.0632	0.0	11.769551078621726	2.0948780215487854	0.9999978112039543	1.0537048694229616	0.07547084131777074	1.0537047186201767	0.01278038958674756	0.5755999835235639	41217.475211215045	43186.597915700106	0.015652716600755557	0.005352939100991869	1.0520772727272727	0.019804450866022085	4.203750771101561	0.041888232749114435	1.3779079619949026	0.208943526284957	0.0036261724077287136	not
KHOS-240S Glasdegib 3	1	1	1.0079	1.0612	1.1011	1.1311	1.1128	1.0741	1.0741	1.0576	1.0504	1.0627	0.9785	1.0	1.0079	1.0612	1.1011	1.1311	1.1128	1.0741	1.0741	1.0576	1.0504	1.0627	0.9785	0.0	4.0239317869754325	1.0444705319518193	1.0758851938673966	0.0001	-0.026203814289525968	1.067321185048362	0.0370463194783358	0.2835499947106256	51.54844909339783	5.548960436497215	0.017268615796996768	109.89752963951622	1.0648878787878786	0.044123859992765295	1.2557696705308175	0.4178916662474755	0.3789362896336496	0.02984480097935229	-0.0	not
KHOS-240S Hydroxyfasudil 1	1	1	1.0802	1.0501	1.0557	1.0159	1.0499	1.0478	1.0701	1.0435	0.9935	0.9412	0.9011	1.0	1.0802	1.0501	1.0557	1.0159	1.0499	1.0478	1.0701	1.0435	0.9935	0.9412	0.9011	0.0	5.76613233877578	1.6541110649909916	1.0498964327888494	0.8980678243851287	-0.14265230599869644	1.0250683314965467	0.020828801691766027	0.8372728001027031	0.25894436772866286	1.2328646855010044	0.009182263900261878	0.042308983642330746	1.022919696969697	0.051679380978042366	15.46831572486251	0.0008266154507739499	3.0826964813151925	0.7513928040937871	0.16580413258425097	not
KHOS-240S Hydroxyfasudil 2	1	1	1.0751	1.0708	1.0724	1.0871	1.0782	1.0954	1.0851	1.0668	1.0188	0.9741	0.8589	1.0	1.0751	1.0708	1.0724	1.0871	1.0782	1.0954	1.0851	1.0668	1.0188	0.9741	0.8589	0.0	5.122068126058071	1.0472723870769676	1.0772334398453065	0.6996815782613299	-0.21612861852696813	1.049294685658738	0.024149033285494777	0.865209246889513	1.2274635767617719	0.9330761025868898	0.011394223516500863	0.5349617709499375	1.044881818181818	0.06594097990308083	19.36827779690612	0.00038412482096829997	3.4155276291501377	1.4841714961326884	0.47479448872420416	not
KHOS-240S Hydroxyfasudil 3	1	1	1.1438	1.1714	1.1592	1.2144	1.1785	1.1537	1.1743	1.1886	1.1049	1.0793	0.958	1.0	1.1438	1.1714	1.1592	1.2144	1.1785	1.1537	1.1743	1.1886	1.1049	1.0793	0.958	0.0	5.136337073420113	1.1834185448767736	1.1655773242376444	0.8185448436368984	-0.058600037668509276	1.1416512376684718	0.05223327983114943	0.5169664065614128	2.5528399385859606	2.5733109828195095	0.023827717679546792	1.1266321456350483	1.1371939393939394	0.07582000190085793	3.321123024879118	0.07420767497339986	1.1295511752301193	0.13338345607106364	3.9342766643970695e-05	
KHOS-240S Ibrutinib 1	1	1	0.993	1.0229	1.003	1.0318	0.9846	1.016	0.9489	0.9811	0.9304	0.8568	0.5744	1.0	0.993	1.0229	1.003	1.0318	0.9846	1.016	0.9489	0.9811	0.9304	0.8568	0.5744	0.0	4.8728376656574515	1.1289258834586047	1.0003948962632803	0.0001	-0.780499378309136	0.9567091747088394	0.021027893236578138	0.9697762069452932	1.0119855999301532	0.5899374146406655	0.009657628343653505	1.4488930205537693	0.9468181818181819	0.1209645657368795	96.27641123263183	1.172060836770631e-06	5.931049845324697	14.101915102020854	2.948145027564904	down
KHOS-240S Ibrutinib 2	1	1	1.0429	1.0691	1.0993	1.0547	1.0764	1.1126	1.0491	1.0225	1.0202	0.9235	0.5821	1.0	1.0429	1.0691	1.0993	1.0547	1.0764	1.1126	1.0491	1.0225	1.0202	0.9235	0.5821	0.0	4.93818559168618	1.367451532454146	1.0652827549843304	0.0001	-0.7750745971161009	1.022686248143569	0.029309180965587885	0.953476452571436	1.1760439412338917	1.0555004890409543	0.012928610765029214	2.0922723051572176	1.0104454545454544	0.13601957169575826	61.61252242132554	6.099538731865248e-06	5.214703006592526	11.654116412903319	2.6757355418750337	down
KHOS-240S Ibrutinib 3	1	1	1.0668	1.1493	1.1572	1.1779	1.0797	1.1012	1.1516	1.1373	0.9874	0.8726	0.6033	1.0	1.0668	1.1493	1.1572	1.1779	1.0797	1.1012	1.1516	1.1373	0.9874	0.8726	0.6033	0.0	5.237873093192977	1.1693603728638107	1.1249702043785086	0.3357697455949639	-0.7174965090570473	1.0595955181203358	0.05064927628427149	0.8959132846652421	0.7573207397716999	0.8772380050204662	0.023246471134684858	0.7118099842519614	1.0490257575757576	0.15723038300602205	25.90997465923866	0.0001391811648975999	3.856419532933097	7.100928717835444	2.006225029095667	down
KHOS-240S Icotinib 1	1	1	1.0418	1.0485	1.0606	1.0415	1.0694	1.0688	1.0638	1.0587	1.0394	0.9787	0.9918	1.0	1.0418	1.0485	1.0606	1.0415	1.0694	1.0688	1.0638	1.0587	1.0394	0.9787	0.9918	0.0	5.814012392883576	4.372113287805866	1.0543437149608388	0.9850510376310825	-0.021701608478067548	1.0425172354438978	0.018292584995227776	0.6271393993193392	0.4670265412282861	13.06387495662489	0.007488279221651139	0.02275534024898479	1.0415818181818182	0.03010693110025466	5.12650990124299	0.024869182454392267	1.6043384914241572	0.02477247070478152	-0.0	not
KHOS-240S Icotinib 2	1	1	1.045	1.0662	1.0737	1.0928	1.0719	1.0666	1.0769	1.0631	1.0746	1.0506	0.9716	1.0	1.045	1.0662	1.0737	1.0928	1.0719	1.0666	1.0769	1.0631	1.0746	1.0506	0.9716	0.0	5.245749115323595	3.2514377813856017	1.067819570124971	0.9563917310805544	-0.0414690930843137	1.0616182719084202	0.02228257482038673	0.5536745409043897	4.888348546313671	49.23242668601199	0.00915697667335712	0.9851317989447287	1.0591121212121213	0.033682245802162884	3.8547652989404573	0.05201508988938924	1.2838706466535865	0.07702633858588762	-0.0	not
KHOS-240S Icotinib 3	1	1	1.1366	1.1771	1.1771	1.1739	1.1718	1.1257	1.1533	1.1549	1.1639	1.1023	1.1396	1.0	1.1366	1.1771	1.1771	1.1739	1.1718	1.1257	1.1533	1.1549	1.1639	1.1023	1.1396	0.0	9.859315299415726	9.996397473760037	0.9999997883840506	1.1539121162579025	0.20653335026847622	1.1537449064651537	0.021526228886611754	0.7949628047270773	685.2436619923637	76311.4483590316	0.02636413842927922	0.008788081490781358	1.1481969696969698	0.048295497302417216	12.100753972941845	0.0018667797699431243	2.7289069141558953	1.2111367241661872	0.359968617517416	
KHOS-240S Idelalisib 1	1	1	1.049	1.0463	1.0521	1.0403	1.0251	1.0006	1.0178	0.9941	0.9814	0.8882	0.8107	1.0	1.049	1.0463	1.0521	1.0403	1.0251	1.0006	1.0178	0.9941	0.9814	0.8882	0.8107	0.0	4.043833410386682	0.5651829862160235	1.0394728752825062	0.0001	-0.3093879055436899	0.9971725578702813	0.01660433726080719	0.9427626747051905	4.210256617894226	0.35190367393662714	0.010567236311346394	3.8685811779718855	0.9935439393939394	0.06941791578317834	49.43500371001066	1.3659069107310705e-05	4.864578897677487	3.2242852340485357	1.1000521674720107	not
KHOS-240S Idelalisib 2	1	1	1.0777	1.1066	1.1085	1.0923	1.0761	1.1016	1.0943	1.0521	1.0277	0.9122	0.9303	1.0	1.0777	1.1066	1.1085	1.0923	1.0761	1.1016	1.0943	1.0521	1.0277	0.9122	0.9303	0.0	5.907491583235266	1.9021697218510276	1.0882821108653953	0.9127782323121317	-0.12655816409008422	1.054733040829902	0.029675755818474647	0.7918572594109571	0.23740472980938743	1.7906282087731722	0.013096517461650732	0.043868272835383096	1.0525515151515152	0.06518596805746321	11.475244759513267	0.0022184393261371555	2.6539524446504528	0.5836586647345368	0.100603210546951	not
KHOS-240S Idelalisib 3	1	1	1.1679	1.1735	1.1636	1.1687	1.1662	1.1293	1.1155	1.1489	1.096	1.0263	0.9608	1.0	1.1679	1.1735	1.1636	1.1687	1.1662	1.1293	1.1155	1.1489	1.096	1.0263	0.9608	0.0	5.350463732899378	0.9640773320950128	1.1517137209054686	0.8706674031186649	-0.06020471628241898	1.1210308623774154	0.046579570229104965	0.5685075398703682	1.8140355675112367	1.541385481589981	0.022869160973319032	0.4970517352805744	1.11775	0.07136288134130608	4.04166003541201	0.04625268562133601	1.3348630452673378	0.14474605796502485	0.0001769544837972031	
KHOS-240S Imatinib 1	1	1	0.974	0.9825	0.9714	0.9587	0.9541	0.9737	0.9426	0.9785	0.9228	0.7741	0.5012	1.0	0.974	0.9825	0.9714	0.9587	0.9541	0.9737	0.9426	0.9785	0.9228	0.7741	0.5012	0.0	5.227902374931356	1.5306299574184266	0.9690234720331563	0.292292700708729	-0.9953027182478755	0.9217877717244353	0.01447108222770855	0.9886336278015297	0.2141790979331978	0.4562694186327671	0.006286758020524224	0.21223680104625667	0.9110060606060606	0.1357345083385307	260.93669882163636	2.8144112349179624e-08	7.5506124442122475	27.46655231866513	3.945977338211884	down
KHOS-240S Imatinib 2	1	1	0.9929	0.9913	0.9827	0.9888	0.9718	0.9898	0.9921	0.9264	0.8961	0.7748	0.5899	1.0	0.9929	0.9913	0.9827	0.9888	0.9718	0.9898	0.9921	0.9264	0.8961	0.7748	0.5899	0.0	4.845210165364971	0.8210133916548599	0.9897731466910041	0.052559496109060716	-0.763063453035915	0.9318342181384774	0.010492920925023512	0.992164102438755	0.5381286447316197	0.17673750633481186	0.005389412799085585	0.5252436683205167	0.9241939393939395	0.11853763663645908	379.8608710085175	6.84796459770883e-09	8.164438493520658	20.766248314489822	3.5201663813177926	down
KHOS-240S Imatinib 3	1	1	0.9738	0.9581	0.9701	0.991	0.9854	0.9492	0.9254	0.882	0.8669	0.832	0.5363	1.0	0.9738	0.9581	0.9701	0.991	0.9854	0.9492	0.9254	0.882	0.8669	0.832	0.5363	0.0	4.827394597555761	0.9076700312698601	0.9642406647020803	0.0001	-0.8155514438757202	0.9130829410321772	0.030855335875975838	0.9366307981323384	1.6357720392431656	0.6220926991847487	0.015173506816019082	1.8380932421537186	0.9047136363636364	0.12257723615057589	44.34567881560838	2.0283753501361175e-05	4.692851675862733	10.577069681138823	2.540015796251514	down
KHOS-240S Ipatasertib 1	1	1	1.0106	1.0194	1.009	1.0189	1.0128	0.942	0.9758	0.9042	0.8044	0.826	0.6606	1.0	1.0106	1.0194	1.009	1.0189	1.0128	0.942	0.9758	0.9042	0.8044	0.826	0.6606	0.0	4.305422269492963	0.4175547305999762	1.0242709317571381	0.006000153118430797	-0.5583275679169428	0.9335026677212896	0.026345280328599507	0.9415176008878741	3.592047624336894	0.25696880474192285	0.02245054212590631	2.1276782635465668	0.9307727272727271	0.10894735273536514	48.303733450612654	1.486187110439643e-05	4.827926509609185	7.161770062759659	2.0172025015300643	down
KHOS-240S Ipatasertib 2	1	1	1.0323	1.0474	1.0541	1.0465	1.0233	0.9951	1.0018	0.9766	0.8889	0.8024	0.7118	1.0	1.0323	1.0474	1.0541	1.0465	1.0233	0.9951	1.0018	0.9766	0.8889	0.8024	0.7118	0.0	5.398911333591953	0.702431338328254	1.0389100910123459	0.5380651847164073	-0.49331349638534533	0.9696973767809035	0.015932768537086375	0.9764330757321528	0.5068386539576384	0.21611452517518592	0.009249955480730982	0.1897177008635394	0.9657136363636365	0.10378858554282701	124.30279748157197	4.528218203986208e-07	6.344072653704975	8.174217623898768	2.190014733463545	down
KHOS-240S Ipatasertib 3	1	1	1.1385	1.06	1.0893	1.0959	1.1586	1.0347	1.0632	0.9321	0.9171	0.8405	0.7354	1.0	1.1385	1.06	1.0893	1.0959	1.1586	1.0347	1.0632	0.9321	0.9171	0.8405	0.7354	0.0	5.8269579797831055	0.7034641889043869	1.099558015700761	0.6613337158758579	-0.41060838631343055	1.0104745691919141	0.04435558399254392	0.8665303260809153	0.8158689590592045	0.4932571944660606	0.027025947086906883	0.24133333491724607	1.0078469696969696	0.12143453481838053	19.485838054032833	0.000376194518474565	3.4245875368387835	3.4421697838609706	1.1657537310193655	
KHOS-240S Itacitinib 1	1	1	0.9951	0.9889	1.0133	1.0146	0.9992	0.9915	0.9736	0.9871	0.9586	0.9743	0.9075	1.0	0.9951	0.9889	1.0133	1.0146	0.9992	0.9915	0.9736	0.9871	0.9586	0.9743	0.9075	0.0	3.0	0.4970880493437015	1.0007700995097681	0.09732965576763557	-0.12401178072437732	0.9848655761159508	0.0119892789795692	0.8123684242190855	23.233733135627496	0.6705058491783487	0.008363138934106154	19.474068347006153	0.9836303030303031	0.02767834700666065	12.98878352155054	0.001479785901928689	2.8298011145624784	0.5809184345539383	0.09959974400848189	not
KHOS-240S Itacitinib 2	1	1	1.0299	1.0787	1.0401	1.0269	1.0182	1.0173	0.9849	0.9925	0.9864	0.9608	0.9072	1.0	1.0299	1.0787	1.0401	1.0269	1.0182	1.0173	0.9849	0.9925	0.9864	0.9608	0.9072	0.0	3.0	0.31727666052711145	1.0446109683798812	0.36703194552803137	-0.1249673934867471	1.0054213844627815	0.019902766133706545	0.7682851230311173	17.841593758891438	0.43021065146220705	0.02059557338124432	6.237390037576707	1.0048530303030303	0.04136603159343179	9.959316410118916	0.003492695028443635	2.4568393339862737	0.5540041804339074	0.08988187697335276	not
KHOS-240S Itacitinib 3	1	1	1.113	1.0472	1.0615	1.14	1.0523	1.0318	0.9943	1.0176	0.9644	0.9151	0.9536	1.0	1.113	1.0472	1.0615	1.14	1.0523	1.0318	0.9943	1.0176	0.9644	0.9151	0.9536	0.0	6.71133213214302	0.7813230019730489	1.0791059929811815	0.9298430791151421	-0.09478893768533943	1.0248381666085506	0.03680185172577904	0.6470615260754553	0.7154422934066249	0.861635891816951	0.024602512316071915	0.05970217775375023	1.0254272727272729	0.061958489169485785	5.503222643318355	0.020474959585042366	1.6887769468085896	0.3156947729838639	0.019957222110210813	not
KHOS-240S Ivosidenib 1	1	1	1.0077	1.0546	1.0673	1.0548	1.0382	1.0439	1.0077	1.0401	1.0238	1.031	1.0363	1.0	1.0077	1.0546	1.0673	1.0548	1.0382	1.0439	1.0077	1.0401	1.0238	1.031	1.0363	0.0	9.65456352382656	6.25012911967117	1.0008523563713811	1.0395083084799805	0.05590128927368783	1.0384778694252632	0.014731069012386366	0.4547510220180533	1.5493813646012808	83.03556658951845	0.01804180121546562	0.006015390373856418	1.0361878787878787	0.020094109279384906	2.582005320191728	0.12843335024483685	0.8913221885207894	0.11749217684458468	-0.0	not
KHOS-240S Ivosidenib 2	1	1	1.0385	1.0253	1.018	1.0527	1.0254	1.0465	1.0528	1.0339	1.0392	1.0239	0.9999	1.0	1.0385	1.0253	1.018	1.0527	1.0254	1.0465	1.0528	1.0339	1.0392	1.0239	0.9999	0.0	4.936693407980181	1.565021383944608	1.0355787601007957	0.9532541146486317	-0.001311447240086608	1.0327739892278702	0.014550767390397897	0.27588261195423935	9.293193632474848	10.166320073054955	0.006285090377861762	1.4738365248112706	1.031790909090909	0.01722983690039821	1.206411840805987	0.4385735518758787	0.3579575619441657	0.00010257027587377818	-0.0	not
KHOS-240S Ivosidenib 3	1	1	1.0293	1.0353	1.0378	1.0628	1.0575	1.0492	0.9916	1.0146	1.001	1.0113	0.9564	1.0	1.0293	1.0353	1.0378	1.0628	1.0575	1.0492	0.9916	1.0146	1.001	1.0113	0.9564	0.0	7.144685886244047	10.0	1.0431507655462473	0.9964556350656718	-0.005122521128161038	1.022153739694717	0.02036164616871399	0.5235282041099748	4.427259055884046	185.37431789180016	0.010180880904263048	0.012469017155099054	1.0226530303030303	0.0295718075557114	3.3277778610890625	0.07386510519801198	1.1315606793183435	0.0015266083540651338	-0.0	not
KHOS-240S K-252a 1	1	1	1.0244	1.0217	1.0451	1.0508	1.0412	1.0013	0.782	0.5438	0.3582	0.2584	0.0463	1.0	1.0244	1.0217	1.0451	1.0508	1.0412	1.0013	0.782	0.5438	0.3582	0.2584	0.0463	0.0	6.385719425371059	0.9205581351176688	1.0497860304656448	0.06625162268537513	-3.110730555049753	0.7590848102766049	0.040586716173732953	0.9865394724161686	0.11251785543241744	0.17709405560655034	0.023171960572538577	0.07283912496158422	0.7570984848484849	0.34990352321440155	219.9718600229017	5.3459593861331786e-08	7.271974344951956	84.68353058119833	5.724377661993154	down
KHOS-240S K-252a 2	1	1	1.044	1.0711	1.0707	1.0737	1.0159	0.9857	0.7909	0.5635	0.3433	0.25	0.0372	1.0	1.044	1.0711	1.0707	1.0737	1.0159	0.9857	0.7909	0.5635	0.3433	0.25	0.0372	0.0	6.352300343760596	0.8354802284881269	1.0715464532113284	0.02068939442914631	-3.4228742751716608	0.765565608270651	0.03679777180807703	0.9894544383850852	0.1145386875342545	0.1428076944869564	0.02193921379067925	0.0776200451605284	0.7635575757575758	0.35840013102819657	281.5866545940052	2.1135351169446724e-08	7.674990531857394	106.11682208009033	6.088154627939373	down
KHOS-240S K-252a 3	1	1	1.1244	1.0647	1.1178	1.0648	1.0951	1.0078	0.8709	0.5512	0.3364	0.2642	0.0421	1.0	1.1244	1.0647	1.1178	1.0648	1.0951	1.0078	0.8709	0.5512	0.3364	0.2642	0.0421	0.0	6.415833552499826	0.9817959869320392	1.097979538235205	0.07593764862267147	-3.1085675965785318	0.7908519610472224	0.04834463374153691	0.983101736549254	0.11498104776046879	0.21059532629702976	0.026969228415150554	0.07781447229094512	0.7889378787878788	0.37194949894862867	174.57943178073637	1.271921703110602e-07	6.895539622141693	73.10632635791748	5.488291775894468	down
KHOS-240S KX2-391 1	1	1	1.0935	1.0822	1.0889	1.0523	1.068	0.8948	0.2633	0.228	0.149	0.1345	0.1473	1.0	1.0935	1.0822	1.0889	1.0523	1.068	0.8948	0.2633	0.228	0.149	0.1345	0.1473	0.0	7.180605485064709	2.8727951924665707	1.071362443846029	0.16234304945495742	-2.6228780821920905	0.6557651026083059	0.031586865096328125	0.9945047178089194	0.035694459966386004	0.42208114732870183	0.01610929358342691	0.019859912522556457	0.6662121212121211	0.42644987922422734	543.8197538229978	1.7700310415036371e-09	8.75201911723394	118.67213474339856	6.2690067222106425	down
KHOS-240S KX2-391 2	1	1	1.043	1.0717	1.0933	1.0522	1.008	0.8743	0.2465	0.2048	0.1695	0.1266	0.1177	1.0	1.043	1.0717	1.0933	1.0522	1.008	0.8743	0.2465	0.2048	0.1695	0.1266	0.1177	0.0	7.186985240425001	2.8068235470388356	1.0517796026867632	0.15225466580027955	-2.715435458779866	0.6393198509680488	0.031079513599727562	0.994576259094266	0.03546444738131714	0.41295893704626224	0.01588392700918176	0.01957966983119708	0.6497712121212121	0.42237583193703154	551.0780532670725	1.6836561773526015e-09	8.773746591888608	123.8810045673424	6.338566672132993	down
KHOS-240S KX2-391 3	1	1	1.0622	1.1396	1.1254	1.1127	1.1041	0.9183	0.2712	0.2312	0.1652	0.1641	0.1375	1.0	1.0622	1.1396	1.1254	1.1127	1.1041	0.9183	0.2712	0.2312	0.1652	0.1641	0.1375	0.0	7.18489581612073	2.926662468081367	1.1026255014708648	0.17336813097052173	-2.5280862542300966	0.6769396121113747	0.04000818366043677	0.9915377978138926	0.044233593152707876	0.5394960734988798	0.020380791113543274	0.025106778827264968	0.6877166666666666	0.435173197640255	351.9342119856942	9.130309978426408e-09	8.039514477708327	92.35989329393159	5.864092537832929	down
KHOS-240S Lapatinib 1	1	1	1.0038	0.9983	1.0188	1.0117	1.0245	1.0395	1.0544	1.0579	1.0674	0.755	0.4646	1.0	1.0038	0.9983	1.0188	1.0117	1.0245	1.0395	1.0544	1.0579	1.0674	0.755	0.4646	0.0	5.447623093105935	2.857609580672704	1.0296761023719063	0.4481491472390226	-1.0673297149290126	0.9741500551934358	0.02614080219994231	0.9758126630878231	0.06387743121466946	1.6683502833852855	0.010787258995119396	0.07118987929352326	0.9622272727272727	0.16813678297521992	121.11060713563454	4.989568388853606e-07	6.301937020397909	22.446111802353776	3.637700520214069	down
KHOS-240S Lapatinib 2	1	1	1.0217	1.0607	1.0887	1.0791	1.1386	1.1002	1.0677	1.1042	1.0919	0.5435	0.2383	1.0	1.0217	1.0607	1.0887	1.0791	1.1386	1.1002	1.0677	1.1042	1.0919	0.5435	0.2383	0.0	5.561340851158432	3.052894509430786	1.0840783762700925	0.24760672451798416	-1.9242837690018662	0.9851541423261055	0.04028980133757644	0.9768640484023285	0.04638346433455082	1.0754915795000966	0.016593281859623266	0.05895288637530133	0.9689030303030304	0.26499288652371905	126.77750920252753	4.207162187706701e-07	6.376010745442394	41.363430275953625	4.583208403251769	down
KHOS-240S Lapatinib 3	1	1	1.1071	1.0868	1.0972	1.0888	1.1141	1.1289	1.0965	1.1119	1.087	0.6523	0.3327	1.0	1.1071	1.0868	1.0972	1.0888	1.1141	1.1289	1.0965	1.1119	1.087	0.6523	0.3327	0.0	5.519273733882226	2.5582797542969637	1.102040459407798	0.31387291287524904	-1.5178271361532452	1.0149437005448607	0.034134311417245065	0.9788404438198233	0.04864972746448181	0.8367433682241356	0.014160146923646368	0.06490616162661172	0.9996969696969698	0.23478747231410663	138.93477138932434	2.988914309123355e-07	6.524486535816638	34.861761623576484	4.315359694844836	down
